@RELATION GLCM_SOFTHIST

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.056493,0.395108,0.503104,0.195181,0.963128,0.067441,1.000000,0.577889,0.272314,0.158890,0.128260,0.116296,0.083752,0.079445,0.092127,0.077291,0.069395,0.083034,0.090213,0.089017,0.109835,0.154582,0.142139,0.165829,0.143606,0.122757,0.065566,0.051687,0.024154,0.020391,0.010499,0.000371,0.000440,0.000512,0.000833,0.000000,0.000000,0.000000,0.156639,0.106156,0.047082,0.559117,TUMORLU
1.000000,0.456516,0.946960,0.675374,0.853626,0.497140,1.000000,0.000199,0.000398,0.000497,0.000298,0.000099,0.000199,0.000000,0.000696,0.000298,0.000000,0.000398,0.000199,0.000000,0.000298,0.000298,0.000199,0.000199,0.000503,0.000099,0.000199,0.000099,0.000119,0.000110,0.000236,0.000462,0.000730,0.000425,0.000693,0.000472,0.002656,0.763532,0.033724,0.157143,0.028174,0.037346,TUMORLU
0.118163,0.574827,0.362904,0.069620,0.926947,0.016919,0.485041,0.524479,1.000000,0.395739,0.303264,0.262466,0.226201,0.224388,0.227561,0.223028,0.196283,0.223028,0.242520,0.282865,0.384859,0.391206,0.257480,0.239801,0.199101,0.217588,0.203083,0.216228,0.164507,0.142473,0.083859,0.063191,0.052460,0.021336,0.034736,0.012901,0.012113,0.000000,0.340813,0.122883,0.138569,0.872837,TUMORLU
0.655611,0.313804,0.959720,0.827426,0.829554,0.711346,1.000000,0.000727,0.000218,0.000000,0.000073,0.000218,0.000000,0.000073,0.000145,0.000218,0.000073,0.000073,0.000363,0.000218,0.000000,0.000363,0.000073,0.000000,0.000221,0.000581,0.000073,0.000000,0.000000,0.000402,0.000345,0.000788,0.000400,0.000933,0.001519,0.000000,0.001165,0.226571,0.010223,0.036818,0.002481,0.038095,TUMORLU
0.104892,0.566682,0.345281,0.043758,0.923235,0.009716,0.958880,0.717410,1.000000,0.942257,0.797025,0.577428,0.467192,0.533683,0.452318,0.384077,0.455818,0.488189,0.638670,0.821522,0.888889,0.878390,0.671041,0.518810,0.520620,0.392826,0.339458,0.314961,0.330117,0.149106,0.106862,0.079951,0.032142,0.018718,0.003047,0.012450,0.000000,0.000000,0.715159,0.704203,0.634079,0.717120,TUMORLU
0.841292,0.405530,0.946771,0.770146,0.830504,0.626240,1.000000,0.000315,0.001258,0.000079,0.000315,0.000472,0.000629,0.000236,0.000315,0.000000,0.000315,0.000000,0.000157,0.000157,0.001101,0.000236,0.000079,0.000079,0.000000,0.000000,0.000157,0.000629,0.000095,0.000348,0.000187,0.001827,0.000144,0.000337,0.000000,0.001492,0.002522,0.343205,0.015482,0.051693,0.005693,0.044961,TUMORLU
0.152352,0.717524,0.217326,0.022753,0.868866,0.004776,0.000000,0.000000,0.039761,0.375083,0.500331,0.448642,0.337309,0.308151,0.458582,0.501657,0.343274,0.402253,0.359841,0.357853,0.480451,0.531478,0.622929,1.000000,0.834298,0.717031,0.579854,0.554009,0.380647,0.282353,0.184676,0.172439,0.177729,0.170136,0.180041,0.150884,0.074372,0.002442,0.528693,0.402813,0.347278,0.857952,TUMORLU
0.263337,0.131614,0.982274,0.953814,0.747912,0.918003,1.000000,0.000064,0.000127,0.000127,0.000000,0.000127,0.000064,0.000000,0.000127,0.000318,0.000000,0.000000,0.000000,0.000000,0.000127,0.000000,0.000318,0.000000,0.000000,0.000000,0.000699,0.000000,0.000000,0.000070,0.000226,0.000000,0.000000,0.000408,0.000000,0.000000,0.000679,0.046499,0.002173,0.027656,0.000105,0.015401,TUMORLU
0.110693,0.586251,0.325576,0.049568,0.920334,0.011253,0.000000,0.039946,0.470548,1.000000,0.993230,0.866621,0.582938,0.655383,0.488152,0.492214,0.477319,0.520650,0.475965,0.446175,0.471902,0.362221,0.285714,0.303318,0.256260,0.264049,0.226134,0.333785,0.323807,0.255502,0.227215,0.293625,0.177849,0.168028,0.073105,0.012846,0.014473,0.000000,0.541309,0.471986,0.377312,0.845403,TUMORLU
0.532036,0.256009,0.967529,0.813785,0.872955,0.690593,1.000000,0.000148,0.000371,0.000223,0.000000,0.000000,0.000297,0.000074,0.000074,0.000148,0.000742,0.000148,0.000074,0.000371,0.000371,0.000371,0.000074,0.000074,0.000150,0.000148,0.000000,0.000000,0.000000,0.000082,0.000088,0.000460,0.000000,0.000159,0.000517,0.000352,0.001586,0.258855,0.011564,0.040313,0.003238,0.038857,TUMORLU
0.080070,0.387807,0.556138,0.251685,0.902771,0.098561,0.019963,0.379664,1.000000,0.146642,0.127985,0.113806,0.127612,0.132463,0.130597,0.126306,0.097575,0.070522,0.087313,0.104664,0.115858,0.099440,0.051119,0.039179,0.027377,0.022948,0.008955,0.007090,0.006277,0.004129,0.005531,0.004335,0.003084,0.000798,0.000000,0.003540,0.003988,0.000000,0.110309,0.054144,0.023646,0.452643,TUMORLU
0.423531,0.200921,0.975218,0.887858,0.836223,0.806917,1.000000,0.000271,0.000000,0.000000,0.000136,0.000000,0.000000,0.000136,0.000000,0.000611,0.000000,0.000204,0.000000,0.000068,0.000068,0.000271,0.000000,0.000000,0.000069,0.000204,0.000068,0.000000,0.000326,0.000000,0.000322,0.000000,0.000000,0.000000,0.001182,0.000000,0.000363,0.133264,0.005982,0.029968,0.000858,0.028073,TUMORLU
0.062107,0.345537,0.580550,0.267747,0.929621,0.108343,0.005597,0.256603,1.000000,0.196607,0.133986,0.138009,0.119818,0.127864,0.112297,0.088333,0.081686,0.066468,0.068043,0.069967,0.078538,0.086234,0.068742,0.048102,0.029031,0.032010,0.022564,0.012244,0.006936,0.002323,0.001659,0.001355,0.003856,0.000000,0.001219,0.009956,0.002804,0.003223,0.099771,0.033142,0.017246,0.439744,TUMORLU
0.601130,0.283845,0.964675,0.779733,0.877271,0.640112,1.000000,0.000234,0.000624,0.000000,0.000234,0.000078,0.000156,0.000234,0.000000,0.000234,0.000390,0.000078,0.000156,0.000078,0.000156,0.000078,0.000000,0.000234,0.000158,0.000156,0.000390,0.000000,0.000000,0.000259,0.000278,0.000242,0.000000,0.001168,0.000000,0.000000,0.001668,0.335315,0.014916,0.050598,0.005434,0.041822,TUMORLU
0.211741,0.867103,0.106448,0.001592,0.840674,0.000272,0.492904,0.318827,0.395459,0.455061,0.407758,0.427625,0.398297,0.456008,0.572375,0.710501,0.701041,0.889309,0.801324,0.913907,0.925260,0.960265,0.821192,1.000000,0.725745,0.632923,0.403027,0.449385,0.403587,0.422987,0.326475,0.319446,0.359742,0.307662,0.201011,0.206431,0.055615,0.000000,0.777710,0.563400,0.670195,0.838834,TUMORLU
0.242283,0.110871,0.987274,0.959009,0.747232,0.927052,1.000000,0.000000,0.000000,0.000000,0.000063,0.000063,0.000000,0.000000,0.000000,0.000253,0.000000,0.000063,0.000063,0.000000,0.000000,0.000000,0.000000,0.000126,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000294,0.000232,0.000000,0.000000,0.000000,0.000000,0.042875,0.001926,0.027690,0.000089,0.013302,TUMORLU
0.109365,0.582502,0.336285,0.086371,0.938801,0.022237,0.420377,1.000000,0.804653,0.503410,0.270758,0.240273,0.215002,0.204974,0.171280,0.127156,0.109908,0.086643,0.112314,0.130365,0.169675,0.263538,0.223827,0.247894,0.228953,0.210189,0.206980,0.229844,0.162439,0.112310,0.088951,0.081389,0.039789,0.013731,0.015369,0.000000,0.000000,0.000000,0.298846,0.218574,0.133459,0.782310,TUMORLU
0.453559,0.222611,0.969389,0.859363,0.858120,0.761113,1.000000,0.000280,0.000140,0.000280,0.000210,0.000210,0.000280,0.000140,0.000140,0.000210,0.000000,0.000000,0.000210,0.000140,0.000000,0.000000,0.000210,0.000140,0.000071,0.000350,0.000350,0.000280,0.000000,0.000078,0.000000,0.000108,0.000643,0.000000,0.001220,0.001993,0.001871,0.174647,0.007907,0.032420,0.001474,0.033829,TUMORLU
0.098331,0.544193,0.360041,0.084690,0.944584,0.021697,0.371891,1.000000,0.645441,0.448380,0.267521,0.264883,0.220422,0.154861,0.099472,0.099472,0.095705,0.149586,0.182366,0.192916,0.162773,0.213640,0.227581,0.205727,0.186465,0.201959,0.162773,0.211379,0.195599,0.113420,0.077746,0.051357,0.060216,0.025796,0.005250,0.000000,0.000000,0.000000,0.277463,0.140296,0.105593,0.788146,TUMORLU
0.479733,0.227852,0.971033,0.874636,0.832333,0.785499,1.000000,0.000344,0.000069,0.000000,0.000138,0.000826,0.000000,0.000000,0.000069,0.000000,0.000000,0.000069,0.000482,0.000069,0.000000,0.000000,0.000000,0.000138,0.000139,0.000069,0.000344,0.000000,0.000248,0.000228,0.000163,0.000107,0.000126,0.000000,0.000000,0.001305,0.002574,0.151118,0.006823,0.030910,0.001104,0.030763,TUMORLU
0.118349,0.585570,0.340505,0.082702,0.937451,0.021043,0.541649,1.000000,0.826500,0.423824,0.384981,0.250755,0.208028,0.232628,0.128183,0.126025,0.119551,0.108761,0.149331,0.144152,0.198101,0.264998,0.260250,0.260250,0.235425,0.240397,0.189038,0.211480,0.186707,0.146633,0.150471,0.139044,0.091966,0.020314,0.013529,0.008189,0.000000,0.000000,0.325620,0.228338,0.151106,0.820076,TUMORLU
0.409986,0.205910,0.971484,0.894641,0.829171,0.818015,1.000000,0.000135,0.000067,0.000202,0.000135,0.000067,0.000000,0.000135,0.000337,0.000000,0.000269,0.000067,0.000000,0.000000,0.000135,0.000135,0.000000,0.000404,0.000068,0.000673,0.000000,0.000067,0.000081,0.000149,0.000080,0.001043,0.000866,0.000144,0.000938,0.000319,0.001079,0.120316,0.005516,0.029314,0.000700,0.028230,TUMORLU
0.113921,0.598464,0.318130,0.073401,0.933134,0.018126,0.506057,1.000000,0.826828,0.598475,0.331987,0.286227,0.249439,0.240018,0.211754,0.143114,0.133244,0.124720,0.142665,0.170031,0.203230,0.297443,0.279049,0.298340,0.263335,0.257963,0.204576,0.187079,0.153106,0.093837,0.087250,0.101451,0.041206,0.028795,0.035940,0.002128,0.000000,0.000000,0.340593,0.261726,0.167704,0.813198,TUMORLU
0.483928,0.226434,0.971575,0.866378,0.841828,0.772266,1.000000,0.000208,0.000347,0.000208,0.000347,0.000139,0.000069,0.000000,0.000069,0.000000,0.000139,0.000000,0.000000,0.000069,0.000000,0.000000,0.000069,0.000000,0.000211,0.000347,0.000139,0.000069,0.000167,0.000154,0.000000,0.000323,0.000128,0.000595,0.000484,0.000330,0.001856,0.165047,0.007411,0.031798,0.001317,0.031860,TUMORLU
0.068551,0.399638,0.523796,0.203866,0.946413,0.071905,1.000000,0.719668,0.435067,0.199950,0.131625,0.112032,0.066315,0.057523,0.069832,0.114293,0.092941,0.124592,0.108264,0.111781,0.164783,0.127104,0.070334,0.102738,0.090500,0.084903,0.055765,0.031650,0.021733,0.011954,0.008043,0.004669,0.004614,0.004837,0.003500,0.002383,0.000000,0.000000,0.167098,0.191340,0.067807,0.534030,TUMORLU
0.851851,0.404002,0.948890,0.730814,0.852471,0.570891,1.000000,0.000846,0.000423,0.000254,0.000000,0.000169,0.000423,0.000339,0.000169,0.000339,0.000677,0.000677,0.000085,0.000423,0.000000,0.000339,0.000254,0.000000,0.000086,0.000254,0.000000,0.000339,0.000102,0.000000,0.000301,0.000393,0.001866,0.000181,0.000884,0.002409,0.000905,0.464353,0.020741,0.074292,0.010421,0.045905,TUMORLU
0.102615,0.571023,0.332696,0.036389,0.938624,0.007872,0.240140,0.912358,0.850131,0.964067,0.943032,1.000000,0.593339,0.517967,0.586328,0.519720,0.314636,0.325153,0.361963,0.434706,0.467134,0.504820,0.380368,0.610868,0.521533,0.554776,0.732691,0.673970,0.637168,0.371479,0.262946,0.203620,0.160994,0.075003,0.024421,0.033258,0.000000,0.000000,0.716507,0.585885,0.599143,0.807005,TUMORLU
0.215301,0.100119,0.988335,0.963641,0.747222,0.935158,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000126,0.000063,0.000000,0.000126,0.000063,0.000063,0.000000,0.000063,0.000126,0.000063,0.000000,0.000000,0.000000,0.000000,0.000231,0.000269,0.000000,0.000000,0.000673,0.037515,0.001695,0.027687,0.000068,0.012271,TUMORLU
0.128829,0.676194,0.231796,0.023371,0.918686,0.004787,0.793991,0.809442,1.000000,0.945923,0.869528,0.900429,0.840343,0.680687,0.738197,0.663519,0.440343,0.494421,0.388841,0.323605,0.325322,0.397425,0.336481,0.435193,0.300566,0.363090,0.323605,0.397425,0.461069,0.436021,0.327764,0.210062,0.154524,0.049584,0.005980,0.000000,0.000000,0.000000,0.700642,0.609762,0.587117,0.796868,TUMORLU
0.609971,0.280475,0.966609,0.815330,0.853312,0.692929,1.000000,0.000222,0.000222,0.000222,0.000074,0.000444,0.000370,0.000000,0.000074,0.000000,0.000148,0.000000,0.000370,0.000148,0.000222,0.000000,0.000000,0.000148,0.000150,0.000000,0.000000,0.000222,0.000000,0.000000,0.000175,0.000344,0.000000,0.000158,0.000000,0.001053,0.001186,0.255965,0.011385,0.040012,0.003166,0.037925,TUMORLU
0.125055,0.660070,0.242657,0.018636,0.890514,0.003757,0.132683,0.714146,0.624390,0.805854,0.654634,0.629268,0.646829,0.672195,0.819512,0.878049,0.809756,1.000000,0.850732,0.635122,0.748293,0.698537,0.576585,0.922927,0.737542,0.760976,0.617561,0.488780,0.345846,0.192184,0.079828,0.042311,0.023298,0.000000,0.000000,0.000000,0.000000,0.000000,0.803664,0.772945,0.770755,0.623295,TUMORLU
0.359722,0.164540,0.980430,0.934571,0.762141,0.884861,1.000000,0.000000,0.000129,0.000129,0.000259,0.000129,0.000000,0.000000,0.000000,0.000000,0.000194,0.000000,0.000129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000065,0.000155,0.000501,0.000000,0.000000,0.000238,0.000000,0.000450,0.000613,0.000000,0.070538,0.003187,0.027915,0.000240,0.019111,TUMORLU
0.108845,0.578063,0.337757,0.053729,0.898661,0.012401,0.003381,0.709263,1.000000,0.701826,0.519270,0.580798,0.545639,0.659905,0.816768,0.785666,0.552400,0.496957,0.405003,0.435429,0.475321,0.554429,0.336038,0.297498,0.218279,0.189993,0.215686,0.186613,0.177934,0.101763,0.088197,0.063882,0.033534,0.037611,0.004710,0.000000,0.007227,0.000000,0.540505,0.550064,0.398420,0.761064,TUMORLU
0.688827,0.320696,0.961181,0.790843,0.851601,0.656376,1.000000,0.000306,0.000383,0.000230,0.000000,0.000230,0.000153,0.000306,0.000306,0.000000,0.000153,0.000383,0.000230,0.000000,0.000230,0.000153,0.000077,0.000077,0.000387,0.000000,0.000153,0.000230,0.000000,0.000000,0.000000,0.000237,0.000141,0.000655,0.000800,0.000363,0.000000,0.305683,0.013604,0.046272,0.004516,0.040725,TUMORLU
0.097418,0.515170,0.402853,0.079588,0.941525,0.020017,0.001219,0.507517,1.000000,0.451036,0.274279,0.286875,0.251524,0.320195,0.245835,0.222674,0.220642,0.219423,0.212109,0.143031,0.125152,0.193011,0.201544,0.268184,0.268940,0.298253,0.235270,0.227143,0.166017,0.120516,0.083843,0.101957,0.065685,0.072156,0.062274,0.071315,0.004343,0.000000,0.303429,0.099132,0.111721,0.842316,TUMORLU
0.276622,0.127779,0.984489,0.945495,0.782105,0.903602,1.000000,0.000192,0.000128,0.000192,0.000000,0.000064,0.000000,0.000000,0.000192,0.000128,0.000000,0.000000,0.000000,0.000064,0.000000,0.000064,0.000000,0.000000,0.000000,0.000064,0.000128,0.000000,0.000000,0.000000,0.000000,0.000397,0.000118,0.000000,0.000446,0.000000,0.000342,0.058128,0.002631,0.027759,0.000163,0.016841,TUMORLU
0.102817,0.539478,0.382946,0.096144,0.917209,0.025476,0.000000,0.176409,1.000000,0.284969,0.209812,0.234168,0.247738,0.347599,0.296799,0.280097,0.236256,0.199026,0.186848,0.174669,0.179889,0.296103,0.236256,0.289144,0.197897,0.210160,0.133960,0.092206,0.087386,0.055834,0.042087,0.033413,0.016618,0.003722,0.007272,0.000000,0.000000,0.000000,0.252118,0.074434,0.080133,0.754512,TUMORLU
0.371901,0.176442,0.978036,0.928658,0.772885,0.874799,1.000000,0.000195,0.000065,0.000000,0.000065,0.000195,0.000000,0.000000,0.000065,0.000130,0.000065,0.000195,0.000065,0.000000,0.000195,0.000195,0.000000,0.000065,0.000000,0.000260,0.000195,0.000000,0.000000,0.000216,0.000154,0.000000,0.000000,0.000000,0.000679,0.000000,0.000348,0.077248,0.003509,0.028023,0.000288,0.020684,TUMORLU
0.074656,0.430111,0.487531,0.128470,0.948053,0.037460,0.688556,0.924731,1.000000,0.538402,0.349846,0.262289,0.180492,0.153610,0.125192,0.134409,0.114439,0.156682,0.160138,0.165515,0.180876,0.200845,0.155914,0.145929,0.111929,0.097926,0.076421,0.102535,0.103369,0.051424,0.058746,0.062455,0.044442,0.021362,0.026752,0.010930,0.000000,0.000000,0.283821,0.358572,0.157688,0.691736,TUMORLU
0.458316,0.219657,0.971613,0.905994,0.784898,0.836758,1.000000,0.000066,0.000532,0.000000,0.000266,0.000199,0.000399,0.000000,0.000066,0.000066,0.000332,0.000000,0.000000,0.000066,0.000000,0.000399,0.000000,0.000000,0.000000,0.000066,0.000399,0.000000,0.000000,0.000221,0.000552,0.000000,0.000122,0.000142,0.000000,0.001262,0.000355,0.104877,0.004793,0.028740,0.000532,0.025579,TUMORLU
0.102519,0.582271,0.319752,0.061382,0.924962,0.014537,0.003752,0.481707,1.000000,0.646341,0.493433,0.397280,0.316135,0.335835,0.262195,0.316604,0.308630,0.275328,0.318011,0.275328,0.278612,0.280488,0.231238,0.216698,0.224999,0.229831,0.201220,0.193715,0.170217,0.117312,0.092332,0.077008,0.026710,0.010035,0.006535,0.017799,0.000000,0.000000,0.358529,0.195480,0.164674,0.836266,TUMORLU
0.446525,0.213785,0.972577,0.899452,0.805716,0.825933,1.000000,0.000201,0.000000,0.000134,0.000067,0.000201,0.000201,0.000335,0.000000,0.000134,0.000000,0.000134,0.000201,0.000067,0.000000,0.000000,0.000000,0.000268,0.000136,0.000000,0.000000,0.000067,0.000322,0.000148,0.000476,0.000311,0.000123,0.000000,0.000000,0.001588,0.001431,0.114588,0.005207,0.029108,0.000635,0.026728,TUMORLU
0.143715,0.708585,0.223802,0.043730,0.864911,0.009739,0.232558,1.000000,0.823643,0.805556,0.626615,0.583333,0.496770,0.502584,0.478682,0.398579,0.429587,0.514858,0.596253,0.532300,0.504522,0.423773,0.369509,0.262274,0.295500,0.221576,0.206072,0.150517,0.083837,0.047184,0.021450,0.003002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514022,0.500476,0.360002,0.756954,TUMORLU
0.749011,0.352909,0.957076,0.783316,0.843110,0.645339,1.000000,0.000000,0.000155,0.000000,0.000000,0.000696,0.000155,0.000155,0.000000,0.000000,0.000077,0.000696,0.000232,0.000000,0.000386,0.000000,0.000000,0.000000,0.001095,0.000309,0.000077,0.000541,0.000000,0.000086,0.000000,0.000239,0.000000,0.000496,0.000538,0.000367,0.003304,0.319863,0.014280,0.048260,0.004945,0.041718,TUMORLU
0.205257,0.796230,0.201793,0.036403,0.809494,0.007902,1.000000,0.379286,0.407278,0.312806,0.469559,0.556333,0.699090,0.716585,0.665500,0.627712,0.543737,0.550735,0.641008,0.692792,0.659202,0.637509,0.423373,0.320504,0.238664,0.226732,0.200140,0.217635,0.177433,0.062730,0.026555,0.041188,0.035993,0.017966,0.002437,0.000000,0.000000,0.000000,0.561293,0.517988,0.409192,0.780305,TUMORLU
0.050412,0.024507,0.996530,0.996884,0.000000,0.994359,1.000000,0.000122,0.000122,0.000000,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002029,0.000118,0.028078,0.000000,0.001643,TUMORLU
0.394978,0.186444,0.977110,0.932268,0.744776,0.880938,1.000000,0.000000,0.000065,0.000065,0.000130,0.000065,0.000065,0.000065,0.000065,0.000130,0.000065,0.000000,0.000065,0.000130,0.000065,0.000065,0.000065,0.000259,0.000066,0.000000,0.000065,0.000065,0.000311,0.000000,0.000077,0.000502,0.000000,0.000139,0.000451,0.000307,0.000000,0.072253,0.003287,0.027932,0.000252,0.019907,TUMORLU
0.097432,0.573311,0.316276,0.031626,0.918529,0.006726,0.054672,0.943340,0.748509,1.000000,0.850895,0.812127,0.714712,0.637177,0.812127,0.677932,0.706759,0.878728,0.873757,0.974155,0.887674,0.833996,0.577535,0.762425,0.457724,0.448310,0.424453,0.348907,0.322515,0.273919,0.190963,0.169360,0.100429,0.027647,0.034623,0.009430,0.000000,0.000000,0.819856,0.829173,0.812247,0.626126,TUMORLU
0.362081,0.168825,0.979445,0.928257,0.781522,0.874119,1.000000,0.000260,0.000130,0.000000,0.000000,0.000000,0.000195,0.000130,0.000000,0.000000,0.000325,0.000000,0.000000,0.000130,0.000000,0.000000,0.000065,0.000000,0.000066,0.000000,0.000065,0.000260,0.000000,0.000000,0.000000,0.000403,0.000359,0.000000,0.000453,0.000617,0.000348,0.078173,0.003542,0.028046,0.000295,0.020668,TUMORLU
0.157544,0.750551,0.183048,0.021936,0.823607,0.004576,0.002983,0.001491,0.106637,0.458613,0.600298,0.434004,0.352722,0.325876,0.520507,0.609247,0.505593,0.768084,0.839672,0.985831,1.000000,0.858315,0.613721,0.670395,0.526765,0.492170,0.421327,0.360179,0.369192,0.277288,0.151216,0.065836,0.045204,0.015954,0.033766,0.000000,0.000000,0.000000,0.601646,0.655118,0.490456,0.714221,TUMORLU
0.307613,0.141052,0.982612,0.942997,0.766070,0.899298,1.000000,0.000000,0.000192,0.000192,0.000385,0.000128,0.000128,0.000321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000142,0.000000,0.000000,0.000000,0.000137,0.000670,0.000304,0.000000,0.060615,0.002750,0.027780,0.000178,0.017393,TUMORLU
0.079703,0.499798,0.393924,0.114237,0.823846,0.032044,0.495833,1.000000,0.890530,0.582955,0.479545,0.392045,0.498106,0.409470,0.385227,0.302651,0.201894,0.171212,0.117045,0.093561,0.061364,0.061364,0.023106,0.012500,0.008434,0.010227,0.004545,0.003030,0.000910,0.000838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.279219,0.468583,0.183725,0.490240,TUMORLU
0.609547,0.288437,0.964227,0.800454,0.863193,0.670606,1.000000,0.000378,0.000151,0.000302,0.000529,0.000076,0.000453,0.000000,0.000227,0.000076,0.000000,0.000076,0.000453,0.000151,0.000151,0.000302,0.000000,0.000000,0.000612,0.000000,0.000302,0.000000,0.000091,0.000084,0.000000,0.000468,0.000278,0.000647,0.000000,0.000358,0.000808,0.285584,0.012756,0.043563,0.003942,0.040354,TUMORLU
0.076247,0.484933,0.402638,0.103706,0.814870,0.028221,0.122753,0.633494,1.000000,0.911442,0.707146,0.554143,0.622534,0.482683,0.538360,0.501096,0.334502,0.235861,0.177554,0.152126,0.067953,0.060061,0.032442,0.023235,0.012867,0.007891,0.003946,0.000877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.331606,0.601563,0.251467,0.474715,TUMORLU
0.479451,0.224016,0.973542,0.862556,0.848316,0.766180,1.000000,0.000070,0.000000,0.000000,0.000000,0.000000,0.000279,0.000000,0.000140,0.000070,0.000000,0.000349,0.000419,0.000140,0.000209,0.000000,0.000140,0.000070,0.000000,0.000000,0.000070,0.000209,0.000084,0.000077,0.000000,0.000000,0.000256,0.000000,0.000729,0.000000,0.000000,0.173119,0.007700,0.032387,0.001448,0.031502,TUMORLU
0.095584,0.545189,0.363674,0.079909,0.834930,0.020161,0.729712,1.000000,0.913613,0.986257,0.761126,0.877618,0.898560,0.685864,0.817408,0.832461,0.581806,0.366492,0.299738,0.221859,0.221204,0.157068,0.111257,0.128927,0.064245,0.037304,0.018325,0.008508,0.004719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521452,0.951452,0.514077,0.449728,TUMORLU
0.623776,0.290010,0.965024,0.791359,0.865999,0.657135,1.000000,0.000459,0.000230,0.000000,0.000230,0.000077,0.000153,0.000077,0.000077,0.000153,0.000766,0.000230,0.000077,0.000383,0.000000,0.000000,0.000153,0.000153,0.000000,0.000000,0.000077,0.000230,0.000092,0.000000,0.000091,0.000119,0.000703,0.000164,0.000000,0.000726,0.000818,0.306999,0.013646,0.046465,0.004555,0.040479,TUMORLU
0.057771,0.413317,0.478371,0.154510,0.908943,0.048319,0.363411,1.000000,0.481706,0.296561,0.271802,0.285007,0.311142,0.237414,0.200825,0.201651,0.164787,0.139752,0.121045,0.122696,0.110591,0.070977,0.049794,0.042366,0.020046,0.008528,0.005777,0.001651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188108,0.157681,0.068539,0.537810,TUMORLU
0.745363,0.343349,0.959677,0.763731,0.856589,0.617040,1.000000,0.000080,0.000719,0.000000,0.000000,0.000399,0.000080,0.000240,0.000000,0.000160,0.000160,0.000240,0.000080,0.000160,0.000799,0.000080,0.000160,0.000080,0.000000,0.000000,0.000080,0.000080,0.000000,0.000265,0.000000,0.000742,0.000294,0.000000,0.000000,0.000000,0.001708,0.373633,0.016570,0.056856,0.006747,0.042234,TUMORLU
