@RELATION FUSION_WITH_STATS

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE lbp_energy NUMERIC
@ATTRIBUTE lbp_entropy NUMERIC
@ATTRIBUTE lbp_mean NUMERIC
@ATTRIBUTE lbp_std NUMERIC
@ATTRIBUTE lcp_mean NUMERIC
@ATTRIBUTE lcp_std NUMERIC
@ATTRIBUTE lcp_energy NUMERIC
@ATTRIBUTE lcp_entropy NUMERIC
@ATTRIBUTE shape_area NUMERIC
@ATTRIBUTE shape_perimeter NUMERIC
@ATTRIBUTE shape_circularity NUMERIC
@ATTRIBUTE shape_aspect_ratio NUMERIC
@ATTRIBUTE hog_mean NUMERIC
@ATTRIBUTE hog_std NUMERIC
@ATTRIBUTE hog_skew NUMERIC
@ATTRIBUTE hog_kurtosis NUMERIC
@ATTRIBUTE phog_L0_mean NUMERIC
@ATTRIBUTE phog_L1_mean NUMERIC
@ATTRIBUTE phog_L1_std NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE stat_skew NUMERIC
@ATTRIBUTE stat_kurtosis NUMERIC
@ATTRIBUTE stat_mean NUMERIC
@ATTRIBUTE stat_std NUMERIC
@ATTRIBUTE fft_mean NUMERIC
@ATTRIBUTE fft_std NUMERIC
@ATTRIBUTE fft_max NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.108845,0.578063,0.337757,0.053729,0.898661,0.012401,0.044824,0.953712,0.128239,0.937572,0.584509,0.261828,0.145577,0.699229,0.374542,0.277566,0.211231,0.484375,0.934244,0.656710,0.043045,0.003316,0.934244,0.930536,0.129494,0.003381,0.709263,1.000000,0.701826,0.519270,0.580798,0.545639,0.659905,0.816768,0.785666,0.552400,0.496957,0.405003,0.435429,0.475321,0.554429,0.336038,0.297498,0.218279,0.189993,0.215686,0.186613,0.177934,0.101763,0.088197,0.063882,0.033534,0.037611,0.004710,0.000000,0.007227,0.000000,0.540505,0.550064,0.398420,0.761064,0.038639,0.002603,0.463113,0.379837,0.938933,0.923132,0.975127,TUMORLU
0.688827,0.320696,0.961181,0.790843,0.851601,0.656376,0.867510,0.140070,0.944177,0.253975,0.349727,0.831854,0.677919,0.008718,0.284894,0.151152,0.541811,0.359245,0.343015,0.883155,0.267880,0.073152,0.343015,0.329942,0.791805,1.000000,0.000306,0.000383,0.000230,0.000000,0.000230,0.000153,0.000306,0.000306,0.000000,0.000153,0.000383,0.000230,0.000000,0.000230,0.000153,0.000077,0.000077,0.000387,0.000000,0.000153,0.000230,0.000000,0.000000,0.000000,0.000237,0.000141,0.000655,0.000800,0.000363,0.000000,0.305683,0.013604,0.046272,0.004516,0.040725,0.078498,0.003946,0.303014,0.804059,0.991049,0.766282,0.961420,TUMORLU
0.097418,0.515170,0.402853,0.079588,0.941525,0.020017,0.040457,0.951075,0.112208,0.912678,0.513371,0.252375,0.122435,0.637894,0.613393,0.280595,0.338508,0.476923,0.891014,0.719857,0.061566,0.005069,0.891014,0.906637,0.241620,0.001219,0.507517,1.000000,0.451036,0.274279,0.286875,0.251524,0.320195,0.245835,0.222674,0.220642,0.219423,0.212109,0.143031,0.125152,0.193011,0.201544,0.268184,0.268940,0.298253,0.235270,0.227143,0.166017,0.120516,0.083843,0.101957,0.065685,0.072156,0.062274,0.071315,0.004343,0.000000,0.303429,0.099132,0.111721,0.842316,0.034268,0.001532,0.500169,0.471344,0.935653,0.927032,0.977614,TUMORLU
0.276622,0.127779,0.984489,0.945495,0.782105,0.903602,0.950042,0.060102,0.978265,0.165477,0.139231,0.532708,0.270688,0.003292,0.063395,0.059061,0.789664,0.325700,0.148815,0.611183,0.440369,0.182225,0.148815,0.148647,0.603651,1.000000,0.000192,0.000128,0.000192,0.000000,0.000064,0.000000,0.000000,0.000192,0.000128,0.000000,0.000000,0.000000,0.000064,0.000000,0.000064,0.000000,0.000000,0.000000,0.000064,0.000128,0.000000,0.000000,0.000000,0.000000,0.000397,0.000118,0.000000,0.000446,0.000000,0.000342,0.058128,0.002631,0.027759,0.000163,0.016841,0.197232,0.033673,0.069391,0.419966,0.970560,0.789487,0.913792,TUMORLU
0.102817,0.539478,0.382946,0.096144,0.917209,0.025476,0.062446,0.933250,0.171487,0.960530,0.544059,0.253576,0.130726,0.666435,0.564864,0.362055,0.187234,0.436620,0.977936,0.582432,0.019915,0.001788,0.977936,0.969230,0.038255,0.000000,0.176409,1.000000,0.284969,0.209812,0.234168,0.247738,0.347599,0.296799,0.280097,0.236256,0.199026,0.186848,0.174669,0.179889,0.296103,0.236256,0.289144,0.197897,0.210160,0.133960,0.092206,0.087386,0.055834,0.042087,0.033413,0.016618,0.003722,0.007272,0.000000,0.000000,0.000000,0.252118,0.074434,0.080133,0.754512,0.031198,0.001647,0.480638,0.407467,0.939238,0.913395,0.976327,TUMORLU
0.371901,0.176442,0.978036,0.928658,0.772885,0.874799,0.927177,0.084690,0.970707,0.192408,0.197379,0.629135,0.380390,0.005857,0.083006,0.082141,0.534539,0.224888,0.194141,0.642860,0.357450,0.115295,0.194141,0.159122,0.599416,1.000000,0.000195,0.000065,0.000000,0.000065,0.000195,0.000000,0.000000,0.000065,0.000130,0.000065,0.000195,0.000065,0.000000,0.000195,0.000195,0.000000,0.000065,0.000000,0.000260,0.000195,0.000000,0.000000,0.000216,0.000154,0.000000,0.000000,0.000000,0.000679,0.000000,0.000348,0.077248,0.003509,0.028023,0.000288,0.020684,0.170285,0.024409,0.091111,0.477051,0.979455,0.764641,0.922591,TUMORLU
0.074656,0.430111,0.487531,0.128470,0.948053,0.037460,0.033007,0.963721,0.130794,0.934990,0.441485,0.238328,0.099638,0.569615,0.445664,0.241271,0.332649,0.455882,0.964941,0.605841,0.016464,0.001475,0.964941,0.974558,0.058745,0.688556,0.924731,1.000000,0.538402,0.349846,0.262289,0.180492,0.153610,0.125192,0.134409,0.114439,0.156682,0.160138,0.165515,0.180876,0.200845,0.155914,0.145929,0.111929,0.097926,0.076421,0.102535,0.103369,0.051424,0.058746,0.062455,0.044442,0.021362,0.026752,0.010930,0.000000,0.000000,0.283821,0.358572,0.157688,0.691736,0.057335,0.003144,0.344543,0.439531,0.934496,0.931049,0.965571,TUMORLU
0.458316,0.219657,0.971613,0.905994,0.784898,0.836758,0.912260,0.099387,0.962874,0.214823,0.236023,0.684507,0.452577,0.008057,0.110614,0.102170,0.460419,0.200431,0.243054,0.709512,0.312111,0.101120,0.243054,0.189871,0.562317,1.000000,0.000066,0.000532,0.000000,0.000266,0.000199,0.000399,0.000000,0.000066,0.000066,0.000332,0.000000,0.000000,0.000066,0.000000,0.000399,0.000000,0.000000,0.000000,0.000066,0.000399,0.000000,0.000000,0.000221,0.000552,0.000000,0.000122,0.000142,0.000000,0.001262,0.000355,0.104877,0.004793,0.028740,0.000532,0.025579,0.145132,0.017080,0.121174,0.544199,0.981953,0.781623,0.931805,TUMORLU
0.102519,0.582271,0.319752,0.061382,0.924962,0.014537,0.044658,0.955712,0.118982,0.952322,0.592682,0.254022,0.144091,0.709770,0.569427,0.383674,0.168075,0.476923,0.973404,0.590738,0.018844,0.000839,0.973404,0.967251,0.063390,0.003752,0.481707,1.000000,0.646341,0.493433,0.397280,0.316135,0.335835,0.262195,0.316604,0.308630,0.275328,0.318011,0.275328,0.278612,0.280488,0.231238,0.216698,0.224999,0.229831,0.201220,0.193715,0.170217,0.117312,0.092332,0.077008,0.026710,0.010035,0.006535,0.017799,0.000000,0.000000,0.358529,0.195480,0.164674,0.836266,0.037856,0.001877,0.468452,0.427299,0.937986,0.941131,0.975497,TUMORLU
0.446525,0.213785,0.972577,0.899452,0.805716,0.825933,0.913903,0.097260,0.963390,0.212106,0.234401,0.683019,0.450487,0.007137,0.121413,0.100602,0.521246,0.281728,0.216313,0.678301,0.349071,0.130057,0.216313,0.184745,0.913078,1.000000,0.000201,0.000000,0.000134,0.000067,0.000201,0.000201,0.000335,0.000000,0.000134,0.000000,0.000134,0.000201,0.000067,0.000000,0.000000,0.000000,0.000268,0.000136,0.000000,0.000000,0.000067,0.000322,0.000148,0.000476,0.000311,0.000123,0.000000,0.000000,0.001588,0.001431,0.114588,0.005207,0.029108,0.000635,0.026728,0.138318,0.015316,0.131558,0.565199,0.981993,0.774615,0.934462,TUMORLU
0.143715,0.708585,0.223802,0.043730,0.864911,0.009739,0.045296,0.956058,0.125705,0.960890,0.717719,0.292043,0.202548,0.797307,0.607022,0.397884,0.166602,0.348315,0.966280,0.603485,0.022225,0.001043,0.966280,0.968738,0.111558,0.232558,1.000000,0.823643,0.805556,0.626615,0.583333,0.496770,0.502584,0.478682,0.398579,0.429587,0.514858,0.596253,0.532300,0.504522,0.423773,0.369509,0.262274,0.295500,0.221576,0.206072,0.150517,0.083837,0.047184,0.021450,0.003002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514022,0.500476,0.360002,0.756954,0.031882,0.001821,0.433650,0.377907,0.945329,0.948572,0.973003,TUMORLU
0.749011,0.352909,0.957076,0.783316,0.843110,0.645339,0.861054,0.144743,0.939297,0.263176,0.361807,0.841525,0.695139,0.011332,0.295739,0.163588,0.480172,0.444010,0.267489,0.758247,0.305827,0.093364,0.267489,0.252192,0.820299,1.000000,0.000000,0.000155,0.000000,0.000000,0.000696,0.000155,0.000155,0.000000,0.000000,0.000077,0.000696,0.000232,0.000000,0.000386,0.000000,0.000000,0.000000,0.001095,0.000309,0.000077,0.000541,0.000000,0.000086,0.000000,0.000239,0.000000,0.000496,0.000538,0.000367,0.003304,0.319863,0.014280,0.048260,0.004945,0.041718,0.075923,0.003625,0.315133,0.815428,0.988509,0.802840,0.962688,TUMORLU
0.205257,0.796230,0.201793,0.036403,0.809494,0.007902,0.051839,0.943039,0.156344,0.959625,0.798747,0.354320,0.269530,0.826812,0.704216,0.474336,0.135995,0.326316,0.937060,0.652275,0.033974,0.000922,0.937060,0.932541,0.077842,1.000000,0.379286,0.407278,0.312806,0.469559,0.556333,0.699090,0.716585,0.665500,0.627712,0.543737,0.550735,0.641008,0.692792,0.659202,0.637509,0.423373,0.320504,0.238664,0.226732,0.200140,0.217635,0.177433,0.062730,0.026555,0.041188,0.035993,0.017966,0.002437,0.000000,0.000000,0.000000,0.561293,0.517988,0.409192,0.780305,0.023446,0.002269,0.475322,0.381129,0.955798,0.887697,0.975968,TUMORLU
0.050412,0.024507,0.996530,0.996884,0.000000,0.994359,0.995263,0.006719,0.996897,0.081375,0.027823,0.237201,0.052938,0.001235,0.001898,0.010339,0.771360,0.322917,0.053193,0.409181,0.864823,0.741833,0.053193,0.058461,0.322167,1.000000,0.000122,0.000122,0.000000,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002029,0.000118,0.028078,0.000000,0.001643,1.000000,1.000000,0.002720,0.083560,0.937217,0.789097,0.809130,TUMORLU
0.394978,0.186444,0.977110,0.932268,0.744776,0.880938,0.930491,0.080353,0.971550,0.190933,0.198965,0.631619,0.383476,0.005730,0.077493,0.087418,0.440606,0.696289,0.212940,0.758541,0.398572,0.162373,0.212940,0.228951,0.728850,1.000000,0.000000,0.000065,0.000065,0.000130,0.000065,0.000065,0.000065,0.000065,0.000130,0.000065,0.000000,0.000065,0.000130,0.000065,0.000065,0.000065,0.000259,0.000066,0.000000,0.000065,0.000065,0.000311,0.000000,0.000077,0.000502,0.000000,0.000139,0.000451,0.000307,0.000000,0.072253,0.003287,0.027932,0.000252,0.019907,0.175924,0.026231,0.085796,0.463679,0.973348,0.816406,0.920649,TUMORLU
0.097432,0.573311,0.316276,0.031626,0.918529,0.006726,0.039991,0.959482,0.109562,0.934922,0.581312,0.243345,0.135936,0.713752,0.821111,0.311223,0.368339,0.344444,0.957350,0.618964,0.027762,0.001210,0.957350,0.951213,0.040206,0.054672,0.943340,0.748509,1.000000,0.850895,0.812127,0.714712,0.637177,0.812127,0.677932,0.706759,0.878728,0.873757,0.974155,0.887674,0.833996,0.577535,0.762425,0.457724,0.448310,0.424453,0.348907,0.322515,0.273919,0.190963,0.169360,0.100429,0.027647,0.034623,0.009430,0.000000,0.000000,0.819856,0.829173,0.812247,0.626126,0.026073,0.001976,0.528290,0.401400,0.939486,0.919966,0.979381,TUMORLU
0.362081,0.168825,0.979445,0.928257,0.781522,0.874119,0.935194,0.076077,0.972745,0.186263,0.184206,0.609946,0.356901,0.004500,0.084316,0.078983,0.587269,0.302734,0.214979,0.678768,0.341629,0.119206,0.214979,0.189662,0.785078,1.000000,0.000260,0.000130,0.000000,0.000000,0.000000,0.000195,0.000130,0.000000,0.000000,0.000325,0.000000,0.000000,0.000130,0.000000,0.000000,0.000065,0.000000,0.000066,0.000000,0.000065,0.000260,0.000000,0.000000,0.000000,0.000403,0.000359,0.000000,0.000453,0.000617,0.000348,0.078173,0.003542,0.028046,0.000295,0.020668,0.169251,0.024068,0.092109,0.479864,0.979109,0.762440,0.922943,TUMORLU
0.157544,0.750551,0.183048,0.021936,0.823607,0.004576,0.047725,0.947033,0.128148,0.959525,0.751469,0.292432,0.214560,0.832145,0.867245,0.521198,0.138716,0.313131,0.921317,0.676529,0.037702,0.001485,0.921317,0.917713,0.151947,0.002983,0.001491,0.106637,0.458613,0.600298,0.434004,0.352722,0.325876,0.520507,0.609247,0.505593,0.768084,0.839672,0.985831,1.000000,0.858315,0.613721,0.670395,0.526765,0.492170,0.421327,0.360179,0.369192,0.277288,0.151216,0.065836,0.045204,0.015954,0.033766,0.000000,0.000000,0.000000,0.601646,0.655118,0.490456,0.714221,0.014969,0.002296,0.632011,0.347983,0.948857,0.929583,0.985174,TUMORLU
0.307613,0.141052,0.982612,0.942997,0.766070,0.899298,0.942858,0.068059,0.976704,0.173514,0.159363,0.570246,0.310939,0.003520,0.065519,0.065691,0.659694,0.242188,0.132329,0.567276,0.492828,0.254785,0.132329,0.146777,0.808867,1.000000,0.000000,0.000192,0.000192,0.000385,0.000128,0.000128,0.000321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000142,0.000000,0.000000,0.000000,0.000137,0.000670,0.000304,0.000000,0.060615,0.002750,0.027780,0.000178,0.017393,0.193492,0.032291,0.072018,0.427421,0.976309,0.752379,0.914993,TUMORLU
0.079703,0.499798,0.393924,0.114237,0.823846,0.032044,0.024375,0.983114,0.083222,0.924950,0.510053,0.223986,0.108947,0.647507,0.279969,0.271133,0.165476,0.456583,0.969469,0.597823,0.020642,0.001470,0.969469,0.970774,0.088843,0.495833,1.000000,0.890530,0.582955,0.479545,0.392045,0.498106,0.409470,0.385227,0.302651,0.201894,0.171212,0.117045,0.093561,0.061364,0.061364,0.023106,0.012500,0.008434,0.010227,0.004545,0.003030,0.000910,0.000838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.279219,0.468583,0.183725,0.490240,0.055026,0.004328,0.246548,0.244814,0.933674,0.936510,0.954757,TUMORLU
0.609547,0.288437,0.964227,0.800454,0.863193,0.670606,0.881339,0.125946,0.949168,0.241751,0.307047,0.778460,0.590630,0.009397,0.270345,0.135567,0.639149,0.286589,0.246884,0.765907,0.349772,0.134661,0.246884,0.190766,0.658243,1.000000,0.000378,0.000151,0.000302,0.000529,0.000076,0.000453,0.000000,0.000227,0.000076,0.000000,0.000076,0.000453,0.000151,0.000151,0.000302,0.000000,0.000000,0.000612,0.000000,0.000302,0.000000,0.000091,0.000084,0.000000,0.000468,0.000278,0.000647,0.000000,0.000358,0.000808,0.285584,0.012756,0.043563,0.003942,0.040354,0.082003,0.004410,0.287217,0.787669,0.988167,0.779639,0.959690,TUMORLU
0.076247,0.484933,0.402638,0.103706,0.814870,0.028221,0.020887,0.987535,0.072318,0.905797,0.498904,0.217645,0.103644,0.644880,0.386471,0.361212,0.128701,0.407895,0.971869,0.593516,0.015907,0.000894,0.971869,0.970322,0.096204,0.122753,0.633494,1.000000,0.911442,0.707146,0.554143,0.622534,0.482683,0.538360,0.501096,0.334502,0.235861,0.177554,0.152126,0.067953,0.060061,0.032442,0.023235,0.012867,0.007891,0.003946,0.000877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.331606,0.601563,0.251467,0.474715,0.047561,0.003635,0.286525,0.233098,0.931569,0.911008,0.959613,TUMORLU
0.479451,0.224016,0.973542,0.862556,0.848316,0.766180,0.908506,0.101122,0.961071,0.214505,0.243704,0.698830,0.472031,0.006176,0.175997,0.104441,0.701056,0.350399,0.213930,0.699747,0.329206,0.095954,0.213930,0.180339,0.727942,1.000000,0.000070,0.000000,0.000000,0.000000,0.000000,0.000279,0.000000,0.000140,0.000070,0.000000,0.000349,0.000419,0.000140,0.000209,0.000000,0.000140,0.000070,0.000000,0.000000,0.000070,0.000209,0.000084,0.000077,0.000000,0.000000,0.000256,0.000000,0.000729,0.000000,0.000000,0.173119,0.007700,0.032387,0.001448,0.031502,0.110955,0.009199,0.188299,0.663092,0.983046,0.778205,0.946048,TUMORLU
0.095584,0.545189,0.363674,0.079909,0.834930,0.020161,0.020085,0.978487,0.102278,0.910929,0.551637,0.251246,0.131600,0.669056,0.297140,0.188387,0.363786,0.226461,0.929022,0.664820,0.031300,0.001063,0.929022,0.927763,0.113059,0.729712,1.000000,0.913613,0.986257,0.761126,0.877618,0.898560,0.685864,0.817408,0.832461,0.581806,0.366492,0.299738,0.221859,0.221204,0.157068,0.111257,0.128927,0.064245,0.037304,0.018325,0.008508,0.004719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521452,0.951452,0.514077,0.449728,0.042889,0.003400,0.311003,0.276818,0.934991,0.914711,0.962261,TUMORLU
0.623776,0.290010,0.965024,0.791359,0.865999,0.657135,0.883193,0.124407,0.949880,0.240010,0.304345,0.777646,0.589051,0.008252,0.286612,0.134863,0.684692,0.281250,0.318588,0.860765,0.287139,0.088988,0.318588,0.270432,0.618399,1.000000,0.000459,0.000230,0.000000,0.000230,0.000077,0.000153,0.000077,0.000077,0.000153,0.000766,0.000230,0.000077,0.000383,0.000000,0.000000,0.000153,0.000153,0.000000,0.000000,0.000077,0.000230,0.000092,0.000000,0.000091,0.000119,0.000703,0.000164,0.000000,0.000726,0.000818,0.306999,0.013646,0.046465,0.004555,0.040479,0.078285,0.003918,0.304024,0.805225,0.987208,0.798056,0.961528,TUMORLU
0.057771,0.413317,0.478371,0.154510,0.908943,0.048319,0.041969,0.955327,0.140430,0.936527,0.424085,0.198454,0.079724,0.567647,0.447924,0.375650,0.137920,0.336957,0.959069,0.616027,0.022138,0.002304,0.959069,0.971793,0.060237,0.363411,1.000000,0.481706,0.296561,0.271802,0.285007,0.311142,0.237414,0.200825,0.201651,0.164787,0.139752,0.121045,0.122696,0.110591,0.070977,0.049794,0.042366,0.020046,0.008528,0.005777,0.001651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188108,0.157681,0.068539,0.537810,0.052682,0.003238,0.266596,0.290069,0.929110,0.892448,0.957283,TUMORLU
0.745363,0.343349,0.959677,0.763731,0.856589,0.617040,0.864569,0.143141,0.943053,0.255622,0.362802,0.847797,0.705244,0.008291,0.333740,0.161025,0.559256,0.347656,0.399087,0.936079,0.238810,0.058529,0.399087,0.356742,0.183295,1.000000,0.000080,0.000719,0.000000,0.000000,0.000399,0.000080,0.000240,0.000000,0.000160,0.000160,0.000240,0.000080,0.000160,0.000799,0.000080,0.000160,0.000080,0.000000,0.000000,0.000080,0.000080,0.000000,0.000265,0.000000,0.000742,0.000294,0.000000,0.000000,0.000000,0.001708,0.373633,0.016570,0.056856,0.006747,0.042234,0.068374,0.002750,0.354328,0.851140,0.992409,0.784806,0.966475,TUMORLU
0.091230,0.521876,0.390269,0.114129,0.880161,0.031966,0.033216,0.968960,0.107707,0.925044,0.530412,0.243118,0.122367,0.654823,0.337807,0.241370,0.251937,0.182321,0.943463,0.642025,0.034966,0.004009,0.943463,0.941286,0.190967,0.151450,1.000000,0.576083,0.548514,0.419620,0.381310,0.408163,0.310419,0.321518,0.303974,0.264590,0.214823,0.210526,0.159327,0.122091,0.130326,0.088435,0.068743,0.052540,0.035804,0.044755,0.023272,0.014198,0.004359,0.008067,0.004436,0.003946,0.006128,0.000000,0.000000,0.000000,0.000000,0.260985,0.257365,0.122011,0.632541,0.055056,0.004063,0.320112,0.316286,0.936741,0.900671,0.963194,TUMORLU
0.607201,0.287303,0.964894,0.823658,0.846809,0.705583,0.882910,0.127013,0.950873,0.241805,0.314351,0.788203,0.606023,0.008779,0.232118,0.135459,0.549645,0.379275,0.336145,0.819393,0.229717,0.045317,0.336145,0.281009,0.229137,1.000000,0.000293,0.000073,0.000073,0.000000,0.000146,0.000073,0.000219,0.000073,0.000219,0.000146,0.000658,0.000000,0.000146,0.000146,0.000000,0.000219,0.000146,0.000148,0.000073,0.000585,0.000000,0.000176,0.000081,0.000347,0.000000,0.000000,0.000156,0.000509,0.001041,0.000391,0.237878,0.010625,0.038020,0.002735,0.037448,0.091884,0.005853,0.247502,0.742798,0.988490,0.764881,0.954882,TUMORLU
0.147642,0.704090,0.233797,0.038617,0.836289,0.008497,0.032106,0.969149,0.090414,0.935461,0.707736,0.289483,0.197766,0.792368,0.958972,0.309610,0.434675,0.319588,0.914162,0.687140,0.056682,0.005911,0.914162,0.907383,0.255134,0.000000,0.000000,0.020422,0.539526,0.776680,0.457839,0.268116,0.384058,0.476285,0.367589,0.316206,0.416996,0.548748,0.791173,1.000000,0.951910,0.729249,0.677207,0.538012,0.433465,0.389328,0.356390,0.182071,0.101336,0.085932,0.030610,0.013311,0.011275,0.018356,0.021873,0.003521,0.002428,0.525240,0.624101,0.406191,0.688695,0.009572,0.002002,0.619635,0.347951,0.944652,0.930639,0.984535,TUMORLU
0.221470,0.109012,0.985613,0.961312,0.751042,0.931077,0.956988,0.053257,0.981558,0.157279,0.123801,0.497590,0.235797,0.004625,0.043423,0.050496,0.739947,0.298077,0.169986,0.671850,0.471017,0.237079,0.169986,0.132300,0.729086,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000063,0.000000,0.000000,0.000252,0.000379,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.000126,0.000000,0.000126,0.000076,0.000000,0.000299,0.000098,0.000232,0.000000,0.000000,0.000898,0.001011,0.038905,0.001803,0.027663,0.000073,0.013307,0.238423,0.050827,0.048172,0.351450,0.967902,0.777922,0.901999,TUMORLU
0.082041,0.528607,0.347622,0.064216,0.933740,0.015384,0.046474,0.951366,0.127684,0.948989,0.540056,0.218995,0.114371,0.688228,0.546112,0.284900,0.292339,0.397436,0.998662,0.542308,0.005157,0.001802,0.998662,0.995437,0.053286,0.059931,0.214463,0.869242,1.000000,0.753839,0.614661,0.412580,0.286776,0.227340,0.247152,0.229321,0.259039,0.234274,0.219911,0.256067,0.266469,0.271917,0.410104,0.353381,0.389302,0.274889,0.168400,0.069041,0.031243,0.011747,0.004603,0.002729,0.000000,0.000000,0.000000,0.000000,0.000000,0.381597,0.392573,0.226070,0.743106,0.035312,0.001299,0.455381,0.407132,0.936746,0.905516,0.974583,TUMORLU
0.563028,0.270824,0.965321,0.846706,0.837234,0.741191,0.884900,0.124499,0.952069,0.238654,0.302975,0.772818,0.581834,0.009799,0.195789,0.127337,0.524647,0.271417,0.339485,0.868442,0.295717,0.101007,0.339485,0.276897,0.408232,1.000000,0.000142,0.000142,0.000071,0.000000,0.000071,0.000497,0.000213,0.000142,0.000000,0.000213,0.000568,0.000000,0.000142,0.000355,0.000000,0.000071,0.000071,0.000000,0.000142,0.000000,0.000497,0.000000,0.000157,0.000253,0.000440,0.000391,0.000456,0.000495,0.000674,0.000380,0.195176,0.008776,0.034016,0.001841,0.034975,0.103210,0.007754,0.209906,0.693738,0.988026,0.763772,0.949558,TUMORLU
0.075990,0.502527,0.374445,0.057592,0.965733,0.013426,0.037990,0.958658,0.128063,0.939139,0.516342,0.218744,0.108307,0.662422,0.648909,0.300310,0.312632,0.348315,0.954840,0.623221,0.022703,0.000994,0.954840,0.951923,0.059392,1.000000,0.474959,0.348927,0.408365,0.370391,0.431480,0.346175,0.292790,0.379747,0.319207,0.193176,0.187122,0.186021,0.132086,0.120528,0.117777,0.126582,0.203082,0.256208,0.387452,0.586681,0.632361,0.625634,0.479946,0.340680,0.211404,0.153668,0.091843,0.034505,0.020885,0.000000,0.000000,0.429983,0.220490,0.220746,0.911320,0.019069,0.000778,0.575202,0.544907,0.938443,0.918584,0.982130,TUMORLU
0.592520,0.266715,0.970141,0.827333,0.849297,0.711202,0.890872,0.118358,0.955949,0.226255,0.296728,0.773678,0.582189,0.004671,0.229859,0.125379,0.635327,0.253540,0.338127,0.885229,0.263957,0.065680,0.338127,0.296086,0.283760,1.000000,0.000000,0.000146,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.000000,0.000000,0.000073,0.000073,0.000219,0.000000,0.000146,0.000221,0.000146,0.000146,0.000073,0.000000,0.000000,0.000000,0.000000,0.000402,0.000156,0.000508,0.000691,0.000779,0.234863,0.010391,0.037765,0.002666,0.035680,0.092756,0.005983,0.244291,0.739806,0.989689,0.756297,0.954460,TUMORLU
